"count","name","year"
"2983","Cottage Grove Ave & Oakwood Blvd","2016"
"2974","South Shore Dr & 67th St","2015"
"2974","Drake Ave & Montrose Ave","2015"
"2974","Ogden Ave & Congress Pkwy","2020"
"2971","Troy St & North Ave","2019"
"2969","Morgan St & 18th St","2013"
"2969","Claremont Ave & Hirsch St","2014"
"2968","Morgan Ave & 14th Pl","2013"
"2963","Washtenaw Ave & Lawrence Ave","2016"
"2962","Wentworth Ave & 24th St Temp","2016"
"2958","Central Park Ave & Elbridge Ave","2019"
"2957","Wallace St & 35th St","2016"
"2957","Drake Ave & Montrose Ave","2017"
"2942","Western Ave & Granville Ave","2015"
"2941","Halsted St & 21st St","2019"
"2939","Calumet Ave & 35th St","2020"
"2937","Monticello Ave & Irving Park Rd","2021"
"2933","Greenwood Ave & 47th St","2019"
"2932","Bernard St & Elston Ave","2021"
"2923","Emerald Ave & 28th St","2017"
"2922","Ogden Ave & Congress Pkwy","2019"
"2920","Western Ave & 21st St","2017"
"2918","Malcolm X College Vaccination Site","2019"
"2918","Kedzie Ave & Leland Ave","2020"
"2903","Larrabee St & North Ave","2013"
"2903","Cottage Grove Ave & Oakwood Blvd","2017"
"2901","Wentworth Ave & 35th St","2018"
"2897","Francisco Ave & Foster Ave","2018"
"2896","Halsted St & 21st St","2018"
"2892","Clark St & Columbia Ave","2019"
"2890","Halsted St & 21st St","2017"
"2878","Halsted St & North Branch St","2020"
"2878","Wentworth Ave & 24th St Temp","2014"
"2875","California Ave & 21st St","2021"
"2874","Pine Grove Ave & Irving Park Rd","2013"
"2872","Wallace St & 35th St","2020"
"2865","Dorchester Ave & 49th St","2021"
"2865","Winchester Ravenswood Ave & Balmoral Ave","2020"
"2857","Wentworth Ave & 33rd St","2017"
"2852","Central St & Girard Ave","2020"
"2849","Clark St & Schreiber Ave","2018"
"2844","Chicago Ave & Sheridan Rd","2016"
"2842","Lincoln Ave & Winona St","2017"
"2832","Racine Ave & 15th St","2020"
"2831","Drake Ave & Addison St","2017"
"2830","Fairbanks St & Superior St","2018"
"2828","Drake Ave & Montrose Ave","2018"
"2827","Wentworth Ave & 24th St Temp","2020"
"2819","Clark St & Schreiber Ave","2019"
"2817","Christiana Ave & Lawrence Ave","2018"
"2816","Loomis St & Archer Ave","2015"
"2808","Smith Park","2020"
"2805","Central St Metra","2021"
"2803","Damen Ave & Walnut Lake St","2020"
"2801","Troy St & North Ave","2018"
"2799","Greenview Ave & Fullerton Ave","2013"
"2789","California Ave & Montrose Ave","2018"
"2783","Central St Metra","2020"
"2777","Cottage Grove Ave & 47th St","2020"
"2776","Kosciuszko Park","2017"
"2771","Kedzie Ave & Leland Ave","2018"
"2766","Avondale Ave & Irving Park Rd","2017"
"2761","Western Ave & Granville Ave","2020"
"2760","Prairie Ave & Garfield Blvd","2018"
"2760","Kedzie Ave & Leland Ave","2021"
"2759","Wentworth Ave & Cermak Rd","2013"
"2759","Christiana Ave & Lawrence Ave","2020"
"2756","Elizabeth May St & Fulton St","2013"
"2755","Damen Ave & Cullerton St","2014"
"2748","Halsted St & Archer Ave","2020"
"2746","California Ave & Byron St","2018"
"2745","Ashland Ave & Belle Plaine Ave","2018"
"2743","Lincoln Ave & Winona St","2018"
"2737","Glenwood Ave & Touhy Ave","2020"
"2735","Drake Ave & Addison St","2016"
"2731","Loomis St & Archer Ave","2021"
"2720","Laflin St & Cullerton St","2019"
"2718","South Shore Dr & 67th St","2021"
"2711","Broadway & Waveland Ave","2013"
"2711","Clybourn Ave & Division St","2013"
"2701","Wells St & 19th St","2014"
"2698","Chicago Ave & Washington St","2016"
"2698","Drake Ave & Montrose Ave","2021"
"2698","MLK Jr Dr & Pershing Rd","2021"
"2693","Ashland Ave & Wellington Ave","2013"
"2693","Central Park Ave & North Ave","2018"
"2692","Wallace St & 35th St","2017"
"2691","Western Ave & 21st St","2018"
"2682","Clinton St & Polk St","2021"
"2676","Halsted St & 35th St","2016"
"2656","Racine Ave & Belmont Ave","2013"
"2649","Greenwood Ave & 47th St","2018"
"2649","California Ave & Byron St","2016"
"2647","Calumet Ave & 18th St","2013"
"2643","Damen Ave & Wellington Ave","2013"
"2632","Canal St & Harrison St","2013"
"2626","Greenwood Ave & 47th St","2016"
"2624","University Library NU","2016"
"2624","Prairie Ave & Garfield Blvd","2019"
"2618","Halsted St & 35th St","2020"
"2614","Central Park Ave & Elbridge Ave","2015"
"2610","Cottage Grove Ave & Oakwood Blvd","2014"
"2602","Western Ave & 21st St","2019"
"2598","Halsted St & Willow St","2013"
"2598","Western Ave & Lunt Ave","2019"
"2593","Central Park Ave & North Ave","2021"
"2592","Warren Park West","2020"
"2578","Christiana Ave & Lawrence Ave","2019"
"2578","Racine Ave & 35th St","2015"
"2576","Western Ave & Monroe St","2017"
"2576","Damen Ave & Grand Ave","2013"
"2575","Kedzie Ave & Leland Ave","2019"
"2573","Warren Park West","2021"
"2572","Budlong Woods Library","2015"
"2570","Woodlawn Ave & Lake Park Ave","2019"
"2568","Monticello Ave & Irving Park Rd","2020"
"2567","Halsted St & 35th St","2018"
"2565","Sawyer Ave & Irving Park Rd","2020"
"2564","Christiana Ave & Lawrence Ave","2017"
"2558","Kedzie Ave & Foster Ave","2021"
"2554","Kedzie Ave & Bryn Mawr Ave","2015"
"2550","Central Park Ave & Elbridge Ave","2018"
"2538","Cottage Grove Ave & 43rd St","2020"
"2536","Greenwood Ave & 47th St","2017"
"2529","Ellis Ave & 58th St","2013"
"2528","Halsted St & 21st St","2014"
"2522","Monticello Ave & Irving Park Rd","2017"
"2513","Central St Metra","2018"
"2502","Loomis St & Archer Ave","2019"
"2501","Shields Ave & 28th Pl","2016"
"2494","Woodlawn Ave & Lake Park Ave","2015"
"2493","Warren Park East","2020"
"2490","Hoyne Ave & Balmoral Ave","2020"
"2490","Washtenaw Ave & Ogden Ave","2021"
"2485","Normal Ave & Archer Ave","2020"
"2482","Kedzie Ave & Lake St","2015"
"2479","Loomis St & Archer Ave","2020"
"2472","Sawyer Ave & Irving Park Rd","2021"
"2469","Halsted St & 21st St","2016"
"2463","Indiana Ave & 26th St","2014"
"2458","Normal Ave & Archer Ave","2016"
"2457","Manor Ave & Leland Ave","2016"
"2454","Marion St & South Blvd","2016"
"2452","DuSable Lake Shore Dr & Belmont Ave","2013"
"2450","California Ave & Byron St","2017"
"2447","Racine Ave & 13th St","2021"
"2441","State St & 19th St","2013"
"2439","California Ave & Montrose Ave","2017"
"2438","Avondale Ave & Irving Park Rd","2020"
"2438","Avers Ave & Belmont Ave","2016"
"2438","Drake Ave & Montrose Ave","2016"
"2437","Halsted St & 35th St","2014"
"2437","Wells St & 19th St","2017"
"2428","Wentworth Ave & 24th St Temp","2017"
"2426","Cottage Grove Ave & 51st St","2021"
"2422","Kedzie Ave & Foster Ave","2020"
"2417","Prairie Ave & Garfield Blvd","2021"
"2417","Hermitage Ave & Polk St","2021"
"2414","Racine Ave & 13th St","2017"
"2412","Kedzie Ave & Chicago Ave","2020"
"2407","Central Park Ave & North Ave","2020"
"2400","Racine Ave & 13th St","2018"
"2399","Shields Ave & 28th Pl","2017"
"2397","Cottage Grove Ave & 47th St","2021"
"2394","State St & 29th St","2015"
"2390","California Ave & Byron St","2019"
"2390","Spaulding Ave & Division St","2015"
"2378","Manor Ave & Leland Ave","2019"
"2378","Monticello Ave & Irving Park Rd","2016"
"2377","Central St & Girard Ave","2021"
"2375","63rd St Beach","2019"
"2372","Wallace St & 35th St","2019"
"2371","Avers Ave & Belmont Ave","2019"
"2364","Western Ave & Winnebago Ave","2013"
"2362","Monticello Ave & Irving Park Rd","2018"
"2349","Washtenaw Ave & Ogden Ave","2018"
"2348","Western Ave & Lunt Ave","2015"
"2346","Kedzie Ave & Leland Ave","2017"
"2343","Normal Ave & Archer Ave","2021"
"2334","Halsted St & 35th St","2019"
"2334","Dorchester Ave & 49th St","2020"
"2332","Keystone Ave & Montrose Ave","2015"
"2326","Wells St & 19th St","2016"
"2315","Albany Ave & Montrose Ave","2017"
"2314","Wood St & 35th St","2015"
"2314","Adler Planetarium","2013"
"2312","Cottage Grove Ave & 63rd St","2015"
"2310","Broadway & Cornelia Ave","2013"
"2305","Western Ave & Monroe St","2018"
"2302","Western Ave & 21st St","2016"
"2299","Central St & Girard Ave","2018"
"2296","Greenview Ave & Jarvis Ave","2016"
"2294","May St & Cullerton St","2016"
"2286","Laflin St & Cullerton St","2018"
"2285","Valli Produce - Evanston Plaza","2021"
"2270","Washtenaw Ave & Ogden Ave","2019"
"2269","Eastlake Ter & Rogers Ave","2016"
"2268","Racine Ave & 35th St","2021"
"2265","Western Ave & Lunt Ave","2018"
"2263","Shore Dr & 55th St","2013"
"2254","Laflin St & Cullerton St","2016"
"2250","Sawyer Ave & Irving Park Rd","2016"
"2247","Ashland Ave & Archer Ave","2021"
"2241","Budlong Woods Library","2021"
"2238","Normal Ave & Archer Ave","2019"
"2236","Kedzie Ave & Leland Ave","2016"
"2235","Blue Island Ave & 18th St","2013"
"2230","South Shore Dr & 71st St","2015"
"2224","Normal Ave & Archer Ave","2017"
"2222","Ashland Ave & Wrightwood Ave","2013"
"2220","Calumet Ave & 51st St","2021"
"2218","Clarendon Ave & Junior Ter","2013"
"2217","Keystone Ave & Fullerton Ave","2021"
"2216","Halsted St & 37th St","2015"
"2206","Kedzie Ave & Bryn Mawr Ave","2020"
"2204","Kedzie Ave & Lake St","2016"
"2201","Valli Produce - Evanston Plaza","2020"
"2194","Smith Park","2019"
"2190","Dorchester Ave & 63rd St","2015"
"2176","Manor Ave & Leland Ave","2017"
"2174","Jeffery Blvd & 67th St","2015"
"2171","Drake Ave & Montrose Ave","2019"
"2161","Shields Ave & 28th Pl","2018"
"2159","MLK Jr Dr & 47th St","2020"
"2156","Central St Metra","2017"
"2156","Elmwood Ave & Austin St","2021"
"2155","California Ave & Division St","2013"
"2151","Albany Ave & Montrose Ave","2019"
"2149","Prairie Ave & 43rd St","2020"
"2148","Clark St & Touhy Ave","2021"
"2148","Central Park Ave & North Ave","2017"
"2146","Albany Ave & Montrose Ave","2016"
"2146","Central Park Ave & North Ave","2019"
"2144","2112 W Peterson Ave","2021"
"2139","Woodlawn Ave & Lake Park Ave","2017"
"2138","Cottage Grove Ave & 43rd St","2015"
"2138","Halsted St & 21st St","2020"
"2135","Normal Ave & Archer Ave","2018"
"2134","Damen Ave & Wabansia Ave","2021"
"2126","63rd St Beach","2016"
"2126","Clark St & Jarvis Ave","2020"
"2123","Warren Park East","2021"
"2122","Ashland Ave & Chicago Ave","2013"
"2111","Monticello Ave & Irving Park Rd","2019"
"2108","Normal Ave & Archer Ave","2014"
"2103","Damen Ave & Leland Ave","2013"
"2102","Calumet Ave & 33rd St","2014"
"2100","Halsted St & 35th St","2013"
"2099","Glenwood Ave & Touhy Ave","2019"
"2098","California Ave & Cortez St","2015"
"2094","MLK Jr Dr & Pershing Rd","2015"
"2093","Spaulding Ave & Division St","2016"
"2093","Sawyer Ave & Irving Park Rd","2017"
"2086","Central St & Girard Ave","2017"
"2086","Racine Ave & 13th St","2020"
"2082","Kedzie Ave & Bryn Mawr Ave","2021"
"2076","Clark St & Jarvis Ave","2021"
"2075","Sheffield Ave & Webster Ave","2013"
"2074","Lincoln Ave & Sunnyside Ave","2013"
"2073","63rd St Beach","2017"
"2072","Fairfield Ave & Roosevelt Rd","2015"
"2072","Greenwood Ave & 47th St","2014"
"2066","Cottage Grove Ave & Oakwood Blvd","2018"
"2066","Keystone Ave & Fullerton Ave","2020"
"2066","Central Park Ave & Elbridge Ave","2017"
"2065","Racine Ave & 13th St","2019"
"2065","Ravenswood Ave & Irving Park Rd","2013"
"2064","Clarendon Ave & Leland Ave","2013"
"2061","Central St & Girard Ave","2019"
"2057","Loomis St & Archer Ave","2017"
"2056","Sheffield Ave & Wrightwood Ave","2013"
"2053","Kedzie Ave & Milwaukee Ave","2013"
"2049","Prairie Ave & 43rd St","2021"
"2046","Loomis St & Jackson Blvd","2013"
"2041","Clark St & Chicago Ave","2013"
"2036","Western Ave & 21st St","2014"
"2036","Woodlawn Ave & Lake Park Ave","2018"
"2034","Shields Ave & 28th Pl","2020"
"2033","Manor Ave & Leland Ave","2018"
"2025","Hermitage Ave & Polk St","2013"
"2025","Spaulding Ave & Division St","2017"
"2022","Avers Ave & Belmont Ave","2018"
"2020","Central Park Ave & North Ave","2016"
"2017","Cottage Grove Ave & 47th St","2017"
"2014","MLK Jr Dr & Pershing Rd","2019"
"2013","California Ave & 21st St","2018"
"2011","Sawyer Ave & Irving Park Rd","2019"
"2010","Burling St & Diversey Pkwy","2013"
"2010","Calumet Ave & 35th St","2019"
"2006","Evanston Civic Center","2020"
"2000","Western Ave & Monroe St","2016"
"1999","Shields Ave & 28th Pl","2019"
"1996","Western Ave & 24th St","2021"
"1992","Western Ave & Leland Ave","2013"
"1988","Spaulding Ave & Division St","2018"
"1980","California Ave & 23rd Pl","2020"
"1974","Loomis St & Archer Ave","2016"
"1970","Sawyer Ave & Irving Park Rd","2018"
"1965","Calumet Ave & 35th St","2018"
"1961","Drake Ave & Montrose Ave","2020"
"1957","Kedzie Ave & Lake St","2017"
"1947","St. Louis Ave & Balmoral Ave","2016"
"1938","Kedzie Ave & Foster Ave","2019"
"1928","Central Park Ave & Elbridge Ave","2016"
"1927","Drake Ave & Addison St","2021"
"1924","Dorchester Ave & 49th St","2016"
"1921","Ogden Ave & Congress Pkwy","2013"
"1921","Avondale Ave & Irving Park Rd","2016"
"1912","MLK Jr Dr & 47th St","2015"
"1911","Broadway & Belmont Ave","2013"
"1908","Clark St & Touhy Ave","2015"
"1908","California Ave & Lake St","2015"
"1903","Milwaukee Ave & Cuyler Ave","2021"
"1902","Dorchester Ave & 49th St","2015"
"1898","DuSable Museum","2017"
"1897","Budlong Woods Library","2020"
"1895","Conservatory Dr & Lake St","2021"
"1895","63rd St Beach","2018"
"1888","2112 W Peterson Ave","2020"
"1888","Clark St & Montrose Ave","2013"
"1884","Leavitt St & Lawrence Ave","2013"
"1882","Elmwood Ave & Austin St","2019"
"1879","Woodlawn Ave & Lake Park Ave","2016"
"1878","Avers Ave & Belmont Ave","2017"
"1873","Ashland Ave & 13th St","2014"
"1873","Halsted St & Roscoe St","2013"
"1868","Dodge Ave & Church St","2019"
"1867","Kedzie Ave & Chicago Ave","2016"
"1865","Cottage Grove Ave & 63rd St","2021"
"1864","South Shore Dr & 74th St","2020"
"1863","Spaulding Ave & Division St","2019"
"1862","Cottage Grove Ave & 47th St","2019"
"1861","Bosworth Ave & Howard St","2021"
"1857","California Ave & 21st St","2019"
"1856","Warren Park East","2019"
"1855","Wallace St & 35th St","2014"
"1852","Calumet Ave & 51st St","2015"
"1849","Dorchester Ave & 63rd St","2020"
"1846","California Ave & Lake St","2021"
"1841","St. Louis Ave & Balmoral Ave","2017"
"1833","MLK Jr Dr & 47th St","2021"
"1833","Kedzie Ave & Roosevelt Rd","2016"
"1832","Cottage Grove Ave & 47th St","2016"
"1832","Western Ave & Howard St","2021"
"1827","Kedzie Ave & Foster Ave","2018"
"1827","Western Ave & Lunt Ave","2016"
"1824","St. Louis Ave & Balmoral Ave","2020"
"1821","MLK Jr Dr & Pershing Rd","2018"
"1816","Keystone Ave & Montrose Ave","2020"
"1816","California Ave & 23rd Pl","2018"
"1812","Washtenaw Ave & Ogden Ave","2020"
"1812","California Ave & 23rd Pl","2015"
"1811","Damen Ave & Melrose Ave","2013"
"1808","California Ave & 23rd Pl","2019"
"1808","St. Louis Ave & Balmoral Ave","2021"
"1804","Prairie Ave & Garfield Blvd","2014"
"1802","Clark St & Jarvis Ave","2017"
"1799","DuSable Lake Shore Dr & Diversey Pkwy","2013"
"1798","W Armitage Ave & N Sheffield Ave","2021"
"1797","Dodge Ave & Church St","2017"
"1790","Bosworth Ave & Howard St","2017"
"1790","Ashland Ave & Lake St","2013"
"1787","California Ave & 21st St","2020"
"1779","Milwaukee Ave & Cuyler Ave","2020"
"1776","Keystone Ave & Montrose Ave","2021"
"1775","Dorchester Ave & 63rd St","2021"
"1774","California Ave & 21st St","2016"
"1772","Kedzie Ave & Chicago Ave","2021"
"1767","Clinton St & Polk St","2020"
"1765","Calumet Ave & 51st St","2020"
"1751","Jeffery Blvd & 67th St","2020"
"1744","Stony Island Ave & 67th St","2015"
"1732","Kedzie Ave & Foster Ave","2016"
"1730","Prairie Ave & 43rd St","2015"
"1725","Wood St & Augusta Blvd","2018"
"1714","Malcolm X College Vaccination Site","2020"
"1713","Kedzie Ave & Lake St","2019"
"1713","South Shore Dr & 71st St","2019"
"1706","Leavitt St & Archer Ave","2021"
"1706","Cottage Grove Ave & 51st St","2019"
"1705","Paulina St & Howard St","2016"
"1703","Wentworth Ave & 33rd St","2020"
"1697","Leavitt St & Archer Ave","2016"
"1692","Kedzie Ave & Foster Ave","2017"
"1690","Lake Park Ave & 35th St","2015"
"1690","South Shore Dr & 71st St","2017"
"1688","Ridge Blvd & Touhy Ave","2019"
"1684","Maplewood Ave & Peterson Ave","2015"
"1680","South Shore Dr & 74th St","2015"
"1677","Forest Ave & Chicago Ave","2016"
"1677","Albany Ave & Montrose Ave","2018"
"1676","Warren Park West","2015"
"1675","Oak Park Ave & South Blvd","2016"
"1668","Woodlawn Ave & 55th St","2013"
"1662","Greenwood Ave & 47th St","2013"
"1660","California Ave & 23rd Pl","2021"
"1655","Blackstone Ave & Hyde Park Blvd","2013"
"1655","Keystone Ave & Fullerton Ave","2019"
"1652","Cottage Grove Ave & 47th St","2018"
"1650","Wolcott Ravenswood Ave & Montrose Ave","2013"
"1649","Clark St & Winnemac Ave","2013"
"1647","Lincolnwood Dr & Central St","2019"
"1644","Western Ave & 24th St","2020"
"1642","Washtenaw Ave & Ogden Ave","2015"
"1641","DuSable Museum","2016"
"1639","Elmwood Ave & Austin St","2018"
"1639","Kedzie Ave & Lake St","2020"
"1636","Kedzie Ave & Lake St","2021"
"1634","Racine Ave & 35th St","2020"
"1634","Ridge Blvd & Touhy Ave","2015"
"1631","Dodge Ave & Church St","2020"
"1627","Lincolnwood Dr & Central St","2021"
"1626","Cottage Grove Ave & Oakwood Blvd","2019"
"1623","Cherry Ave & Blackhawk St","2020"
"1620","Glenwood Ave & Touhy Ave","2018"
"1617","Elmwood Ave & Austin St","2020"
"1615","DuSable Museum","2021"
"1614","Cottage Grove Ave & 43rd St","2021"
"1606","St. Louis Ave & Balmoral Ave","2018"
"1606","State St & 29th St","2021"
"1601","Racine Ave & 35th St","2017"
"1590","Clark St & Wrightwood Ave","2013"
"1588","Marion St & South Blvd","2017"
"1587","May St & Cullerton St","2014"
"1585","Dorchester Ave & 49th St","2019"
"1584","Racine Ave & 13th St","2014"
"1580","Keystone Ave & Montrose Ave","2018"
"1579","South Shore Dr & 67th St","2016"
"1575","California Ave & Lake St","2017"
"1575","Halsted St & 37th St","2019"
"1572","DuSable Museum","2020"
"1572","Pulaski Rd & Eddy St Temp","2020"
"1570","Leavitt St & Archer Ave","2018"
"1569","Western Ave & Granville Ave","2019"
"1569","Dodge Ave & Mulford St","2020"
"1567","Cottage Grove Ave & 43rd St","2019"
"1565","Racine Ave & 35th St","2019"
"1562","Southport Ave & Clybourn Ave","2013"
"1558","Broadway & Sheridan Rd","2013"
"1551","Dorchester Ave & 49th St","2018"
"1546","Damen Ave & Clybourn Ave","2013"
"1545","Clark St & Jarvis Ave","2018"
"1541","Kedzie Ave & Chicago Ave","2019"
"1532","Lincoln Ave & Waveland Ave","2013"
"1531","Racine Ave & 13th St","2016"
"1529","California Ave & Lake St","2019"
"1529","Ridge Blvd & Touhy Ave","2021"
"1527","Larrabee St & Armitage Ave","2013"
"1526","Clark St & Touhy Ave","2020"
"1524","Bernard St & Elston Ave","2020"
"1523","Wood St & 35th St","2020"
"1522","Wood St & 35th St","2021"
"1516","Dodge Ave & Church St","2021"
"1516","Damen Ave & Coulter St","2020"
"1511","Warren Park West","2019"
"1511","Stave St & Armitage Ave","2013"
"1509","Keystone Ave & Fullerton Ave","2017"
"1508","Ashland Ave & Archer Ave","2015"
"1501","Washtenaw Ave & Ogden Ave","2016"
"1500","Leavitt St & Archer Ave","2017"
"1482","Conservatory Dr & Lake St","2019"
"1481","Halsted St & Clybourn Ave","2013"
"1477","Ridge Blvd & Howard St","2021"
"1476","State St & 29th St","2020"
"1471","Broadway & Berwyn Ave","2013"
"1470","Western Ave & Howard St","2019"
"1469","Lincolnwood Dr & Central St","2020"
"1469","Jeffery Blvd & 71st St","2020"
"1468","Conservatory Dr & Lake St","2020"
